Student ID,Name,Amount Due,Payment Status
STU0109653,Student 109653,25000,Pending
STU0109654,Student 109654,25000,Pending
STU0109655,Student 109655,25000,Pending
STU0109656,Student 109656,12000,Pending
STU0109657,Student 109657,12000,Paid
STU0109658,Student 109658,25000,Pending
STU0109659,Student 109659,12000,Paid
STU0109660,Student 109660,18000,Paid
STU0109661,Student 109661,12000,Pending
STU0109662,Student 109662,25000,Paid
STU0109663,Student 109663,25000,Paid
STU0109664,Student 109664,12000,Pending
STU0109665,Student 109665,12000,Pending
STU0109666,Student 109666,18000,Paid
STU0109667,Student 109667,18000,Paid
STU0109668,Student 109668,12000,Paid
STU0109669,Student 109669,12000,Pending
STU0109670,Student 109670,25000,Pending
STU0109671,Student 109671,18000,Pending
STU0109672,Student 109672,12000,Paid
STU0109673,Student 109673,12000,Pending
STU0109674,Student 109674,12000,Pending
STU0109675,Student 109675,12000,Paid
STU0109676,Student 109676,18000,Pending
STU0109677,Student 109677,25000,Pending
STU0109678,Student 109678,25000,Pending
STU0109679,Student 109679,18000,Pending
STU0109680,Student 109680,18000,Pending
STU0109681,Student 109681,18000,Paid
STU0109682,Student 109682,25000,Pending
STU0109683,Student 109683,25000,Pending
STU0109684,Student 109684,12000,Pending
STU0109685,Student 109685,18000,Pending
STU0109686,Student 109686,18000,Pending
STU0109687,Student 109687,18000,Paid
STU0109688,Student 109688,25000,Paid
STU0109689,Student 109689,18000,Paid
STU0109690,Student 109690,25000,Paid
STU0109691,Student 109691,12000,Paid
STU0109692,Student 109692,25000,Pending
STU0109693,Student 109693,18000,Pending
STU0109694,Student 109694,25000,Pending
STU0109695,Student 109695,18000,Paid
STU0109696,Student 109696,25000,Paid
STU0109697,Student 109697,25000,Paid
STU0109698,Student 109698,18000,Paid
STU0109699,Student 109699,12000,Pending
STU0109700,Student 109700,25000,Paid
STU0109701,Student 109701,12000,Paid
STU0109702,Student 109702,25000,Pending
STU0109703,Student 109703,18000,Pending
STU0109704,Student 109704,18000,Pending
STU0109705,Student 109705,12000,Paid
STU0109706,Student 109706,12000,Pending
STU0109707,Student 109707,25000,Paid
STU0109708,Student 109708,18000,Pending
STU0109709,Student 109709,12000,Pending
STU0109710,Student 109710,18000,Pending
STU0109711,Student 109711,25000,Paid
STU0109712,Student 109712,18000,Paid
STU0109713,Student 109713,12000,Pending
STU0109714,Student 109714,12000,Paid
STU0109715,Student 109715,25000,Paid
STU0109716,Student 109716,25000,Paid
STU0109717,Student 109717,25000,Paid
STU0109718,Student 109718,18000,Paid
STU0109719,Student 109719,18000,Pending
STU0109720,Student 109720,18000,Pending
STU0109721,Student 109721,12000,Pending
STU0109722,Student 109722,25000,Pending
STU0109723,Student 109723,12000,Paid
STU0109724,Student 109724,25000,Pending
STU0109725,Student 109725,25000,Pending
STU0109726,Student 109726,18000,Pending
STU0109727,Student 109727,25000,Paid
STU0109728,Student 109728,25000,Pending
STU0109729,Student 109729,18000,Pending
STU0109730,Student 109730,18000,Pending
STU0109731,Student 109731,12000,Pending
STU0109732,Student 109732,12000,Paid
STU0109733,Student 109733,25000,Paid
STU0109734,Student 109734,25000,Pending
STU0109735,Student 109735,12000,Pending
STU0109736,Student 109736,12000,Paid
STU0109737,Student 109737,18000,Pending
STU0109738,Student 109738,18000,Paid
STU0109739,Student 109739,18000,Pending
STU0109740,Student 109740,25000,Pending
STU0109741,Student 109741,12000,Pending
STU0109742,Student 109742,25000,Paid
STU0109743,Student 109743,25000,Paid
STU0109744,Student 109744,18000,Pending
STU0109745,Student 109745,18000,Pending
STU0109746,Student 109746,25000,Pending
STU0109747,Student 109747,25000,Paid
STU0109748,Student 109748,12000,Pending
STU0109749,Student 109749,25000,Pending
STU0109750,Student 109750,12000,Pending
STU0109751,Student 109751,18000,Paid
STU0109752,Student 109752,25000,Pending
STU0109753,Student 109753,25000,Paid
STU0109754,Student 109754,18000,Pending
STU0109755,Student 109755,25000,Paid
STU0109756,Student 109756,25000,Pending
STU0109757,Student 109757,25000,Pending
STU0109758,Student 109758,12000,Paid
STU0109759,Student 109759,18000,Pending
STU0109760,Student 109760,12000,Paid
STU0109761,Student 109761,18000,Paid
STU0109762,Student 109762,12000,Pending
STU0109763,Student 109763,12000,Paid
STU0109764,Student 109764,12000,Paid
STU0109765,Student 109765,18000,Pending
STU0109766,Student 109766,25000,Paid
STU0109767,Student 109767,18000,Pending
STU0109768,Student 109768,25000,Paid
STU0109769,Student 109769,25000,Paid
STU0109770,Student 109770,18000,Paid
STU0109771,Student 109771,18000,Paid
STU0109772,Student 109772,12000,Pending
STU0109773,Student 109773,18000,Paid
STU0109774,Student 109774,12000,Paid
STU0109775,Student 109775,18000,Pending
STU0109776,Student 109776,12000,Paid
STU0109777,Student 109777,25000,Paid
STU0109778,Student 109778,12000,Pending
STU0109779,Student 109779,12000,Pending
STU0109780,Student 109780,12000,Paid
STU0109781,Student 109781,18000,Paid
STU0109782,Student 109782,12000,Paid
STU0109783,Student 109783,12000,Pending
STU0109784,Student 109784,18000,Paid
STU0109785,Student 109785,18000,Pending
STU0109786,Student 109786,12000,Paid
STU0109787,Student 109787,12000,Paid
STU0109788,Student 109788,12000,Paid
STU0109789,Student 109789,12000,Paid
STU0109790,Student 109790,25000,Pending
STU0109791,Student 109791,18000,Paid
STU0109792,Student 109792,25000,Paid
STU0109793,Student 109793,25000,Pending
STU0109794,Student 109794,18000,Pending
STU0109795,Student 109795,18000,Pending
STU0109796,Student 109796,25000,Pending
STU0109797,Student 109797,25000,Pending
STU0109798,Student 109798,18000,Paid
STU0109799,Student 109799,25000,Pending
STU0109800,Student 109800,18000,Paid
STU0109801,Student 109801,25000,Pending
STU0109802,Student 109802,12000,Pending
STU0109803,Student 109803,25000,Pending
STU0109804,Student 109804,18000,Paid
STU0109805,Student 109805,12000,Paid
STU0109806,Student 109806,18000,Paid
STU0109807,Student 109807,18000,Paid
STU0109808,Student 109808,18000,Pending
STU0109809,Student 109809,25000,Pending
STU0109810,Student 109810,12000,Paid
STU0109811,Student 109811,18000,Pending
STU0109812,Student 109812,25000,Paid
STU0109813,Student 109813,18000,Paid
STU0109814,Student 109814,25000,Pending
STU0109815,Student 109815,12000,Paid
STU0109816,Student 109816,12000,Paid
STU0109817,Student 109817,18000,Pending
STU0109818,Student 109818,18000,Paid
STU0109819,Student 109819,18000,Paid
STU0109820,Student 109820,18000,Pending
STU0109821,Student 109821,18000,Paid
STU0109822,Student 109822,25000,Paid
STU0109823,Student 109823,25000,Paid
STU0109824,Student 109824,18000,Pending
STU0109825,Student 109825,18000,Paid
STU0109826,Student 109826,25000,Pending
STU0109827,Student 109827,18000,Paid
STU0109828,Student 109828,25000,Paid
STU0109829,Student 109829,12000,Pending
STU0109830,Student 109830,25000,Paid
STU0109831,Student 109831,25000,Pending
STU0109832,Student 109832,25000,Paid
STU0109833,Student 109833,12000,Paid
STU0109834,Student 109834,12000,Paid
STU0109835,Student 109835,25000,Pending
STU0109836,Student 109836,25000,Paid
STU0109837,Student 109837,25000,Paid
STU0109838,Student 109838,25000,Paid
STU0109839,Student 109839,12000,Pending
STU0109840,Student 109840,25000,Pending
STU0109841,Student 109841,12000,Paid
STU0109842,Student 109842,25000,Paid
STU0109843,Student 109843,18000,Pending
STU0109844,Student 109844,12000,Paid
STU0109845,Student 109845,18000,Pending
STU0109846,Student 109846,12000,Paid
STU0109847,Student 109847,25000,Pending
STU0109848,Student 109848,12000,Paid
STU0109849,Student 109849,18000,Pending
STU0109850,Student 109850,18000,Paid
STU0109851,Student 109851,25000,Paid
STU0109852,Student 109852,12000,Pending
STU0109853,Student 109853,12000,Paid
STU0109854,Student 109854,25000,Pending
STU0109855,Student 109855,12000,Pending
STU0109856,Student 109856,12000,Pending
STU0109857,Student 109857,18000,Pending
STU0109858,Student 109858,25000,Pending
STU0109859,Student 109859,12000,Pending
STU0109860,Student 109860,18000,Paid
STU0109861,Student 109861,12000,Paid
STU0109862,Student 109862,25000,Paid
STU0109863,Student 109863,25000,Paid
STU0109864,Student 109864,18000,Paid
STU0109865,Student 109865,18000,Paid
STU0109866,Student 109866,25000,Pending
STU0109867,Student 109867,25000,Pending
STU0109868,Student 109868,18000,Pending
STU0109869,Student 109869,18000,Pending
STU0109870,Student 109870,25000,Pending
STU0109871,Student 109871,12000,Paid
STU0109872,Student 109872,12000,Pending
STU0109873,Student 109873,25000,Pending
STU0109874,Student 109874,12000,Paid
STU0109875,Student 109875,25000,Paid
STU0109876,Student 109876,18000,Paid
STU0109877,Student 109877,18000,Pending
STU0109878,Student 109878,12000,Pending
STU0109879,Student 109879,25000,Paid
STU0109880,Student 109880,12000,Pending
STU0109881,Student 109881,12000,Paid
STU0109882,Student 109882,12000,Paid
STU0109883,Student 109883,25000,Paid
STU0109884,Student 109884,25000,Paid
STU0109885,Student 109885,18000,Paid
STU0109886,Student 109886,25000,Pending
STU0109887,Student 109887,12000,Paid
STU0109888,Student 109888,18000,Pending
STU0109889,Student 109889,12000,Paid
STU0109890,Student 109890,18000,Paid
STU0109891,Student 109891,12000,Pending
STU0109892,Student 109892,12000,Pending
STU0109893,Student 109893,18000,Paid
STU0109894,Student 109894,12000,Pending
STU0109895,Student 109895,12000,Paid
STU0109896,Student 109896,12000,Paid
STU0109897,Student 109897,25000,Pending
STU0109898,Student 109898,18000,Paid
STU0109899,Student 109899,18000,Paid
STU0109900,Student 109900,18000,Paid
STU0109901,Student 109901,12000,Pending
STU0109902,Student 109902,12000,Pending
STU0109903,Student 109903,18000,Paid
STU0109904,Student 109904,18000,Paid
STU0109905,Student 109905,12000,Pending
STU0109906,Student 109906,12000,Pending
STU0109907,Student 109907,18000,Paid
STU0109908,Student 109908,18000,Paid
STU0109909,Student 109909,18000,Paid
STU0109910,Student 109910,18000,Paid
STU0109911,Student 109911,18000,Paid
STU0109912,Student 109912,12000,Pending
STU0109913,Student 109913,12000,Pending
STU0109914,Student 109914,12000,Pending
STU0109915,Student 109915,12000,Paid
STU0109916,Student 109916,25000,Pending
STU0109917,Student 109917,25000,Paid
STU0109918,Student 109918,25000,Paid
STU0109919,Student 109919,18000,Pending
STU0109920,Student 109920,12000,Paid
STU0109921,Student 109921,18000,Pending
STU0109922,Student 109922,18000,Pending
STU0109923,Student 109923,12000,Pending
STU0109924,Student 109924,18000,Paid
STU0109925,Student 109925,12000,Pending
STU0109926,Student 109926,25000,Pending
STU0109927,Student 109927,18000,Pending
STU0109928,Student 109928,25000,Pending
STU0109929,Student 109929,12000,Pending
STU0109930,Student 109930,12000,Pending
STU0109931,Student 109931,18000,Paid
STU0109932,Student 109932,18000,Paid
STU0109933,Student 109933,18000,Paid
STU0109934,Student 109934,18000,Paid
STU0109935,Student 109935,25000,Paid
STU0109936,Student 109936,18000,Pending
STU0109937,Student 109937,25000,Paid
STU0109938,Student 109938,12000,Paid
STU0109939,Student 109939,25000,Paid
STU0109940,Student 109940,18000,Paid
STU0109941,Student 109941,25000,Paid
STU0109942,Student 109942,25000,Pending
STU0109943,Student 109943,12000,Paid
STU0109944,Student 109944,18000,Pending
STU0109945,Student 109945,12000,Paid
STU0109946,Student 109946,25000,Pending
STU0109947,Student 109947,18000,Paid
STU0109948,Student 109948,25000,Paid
STU0109949,Student 109949,25000,Paid
STU0109950,Student 109950,12000,Paid
STU0109951,Student 109951,25000,Paid
STU0109952,Student 109952,12000,Pending
STU0109953,Student 109953,25000,Paid
STU0109954,Student 109954,25000,Pending
STU0109955,Student 109955,12000,Pending
STU0109956,Student 109956,25000,Paid
STU0109957,Student 109957,18000,Pending
STU0109958,Student 109958,18000,Paid
STU0109959,Student 109959,18000,Paid
STU0109960,Student 109960,18000,Paid
STU0109961,Student 109961,18000,Paid
STU0109962,Student 109962,25000,Paid
STU0109963,Student 109963,25000,Paid
STU0109964,Student 109964,18000,Pending
STU0109965,Student 109965,18000,Pending
STU0109966,Student 109966,12000,Pending
STU0109967,Student 109967,18000,Pending
STU0109968,Student 109968,25000,Pending
STU0109969,Student 109969,18000,Pending
STU0109970,Student 109970,18000,Pending
STU0109971,Student 109971,18000,Pending
STU0109972,Student 109972,18000,Paid
STU0109973,Student 109973,12000,Paid
STU0109974,Student 109974,18000,Pending
STU0109975,Student 109975,25000,Paid
STU0109976,Student 109976,18000,Paid
STU0109977,Student 109977,25000,Paid
STU0109978,Student 109978,25000,Paid
STU0109979,Student 109979,18000,Pending
STU0109980,Student 109980,18000,Pending
STU0109981,Student 109981,18000,Paid
STU0109982,Student 109982,12000,Paid
STU0109983,Student 109983,25000,Pending
STU0109984,Student 109984,18000,Pending
STU0109985,Student 109985,25000,Pending
STU0109986,Student 109986,25000,Paid
STU0109987,Student 109987,12000,Paid
STU0109988,Student 109988,12000,Pending
STU0109989,Student 109989,12000,Pending
STU0109990,Student 109990,12000,Pending
STU0109991,Student 109991,25000,Paid
STU0109992,Student 109992,12000,Pending
STU0109993,Student 109993,12000,Paid
STU0109994,Student 109994,18000,Pending
STU0109995,Student 109995,18000,Pending
STU0109996,Student 109996,18000,Paid
STU0109997,Student 109997,18000,Pending
STU0109998,Student 109998,18000,Paid
STU0109999,Student 109999,12000,Pending
STU0110000,Student 110000,12000,Paid
STU0110001,Student 110001,25000,Pending
STU0110002,Student 110002,18000,Pending
STU0110003,Student 110003,25000,Pending
STU0110004,Student 110004,18000,Pending
STU0110005,Student 110005,25000,Pending
STU0110006,Student 110006,25000,Paid
STU0110007,Student 110007,25000,Paid
STU0110008,Student 110008,25000,Paid
STU0110009,Student 110009,18000,Paid
STU0110010,Student 110010,25000,Pending
STU0110011,Student 110011,25000,Paid
STU0110012,Student 110012,12000,Paid
STU0110013,Student 110013,18000,Paid
STU0110014,Student 110014,18000,Pending
STU0110015,Student 110015,18000,Pending
STU0110016,Student 110016,12000,Pending
STU0110017,Student 110017,12000,Paid
STU0110018,Student 110018,12000,Paid
STU0110019,Student 110019,12000,Paid
STU0110020,Student 110020,25000,Pending
STU0110021,Student 110021,12000,Paid
STU0110022,Student 110022,12000,Pending
STU0110023,Student 110023,18000,Pending
STU0110024,Student 110024,12000,Pending
STU0110025,Student 110025,12000,Pending
STU0110026,Student 110026,18000,Pending
STU0110027,Student 110027,12000,Pending
STU0110028,Student 110028,25000,Paid
STU0110029,Student 110029,25000,Paid
STU0110030,Student 110030,25000,Paid
STU0110031,Student 110031,25000,Pending
STU0110032,Student 110032,18000,Pending
STU0110033,Student 110033,12000,Paid
STU0110034,Student 110034,18000,Paid
STU0110035,Student 110035,18000,Paid
STU0110036,Student 110036,12000,Pending
STU0110037,Student 110037,25000,Paid
STU0110038,Student 110038,18000,Paid
STU0110039,Student 110039,25000,Paid
STU0110040,Student 110040,18000,Paid
STU0110041,Student 110041,18000,Paid
STU0110042,Student 110042,25000,Pending
STU0110043,Student 110043,12000,Pending
STU0110044,Student 110044,25000,Paid
STU0110045,Student 110045,18000,Paid
STU0110046,Student 110046,12000,Pending
STU0110047,Student 110047,25000,Paid
STU0110048,Student 110048,12000,Pending
STU0110049,Student 110049,18000,Paid
STU0110050,Student 110050,18000,Pending
STU0110051,Student 110051,25000,Pending
STU0110052,Student 110052,12000,Paid
STU0110053,Student 110053,25000,Pending
STU0110054,Student 110054,25000,Paid
STU0110055,Student 110055,12000,Paid
STU0110056,Student 110056,18000,Paid
STU0110057,Student 110057,25000,Pending
STU0110058,Student 110058,12000,Pending
STU0110059,Student 110059,12000,Paid
STU0110060,Student 110060,18000,Paid
STU0110061,Student 110061,25000,Pending
STU0110062,Student 110062,18000,Pending
STU0110063,Student 110063,25000,Pending
STU0110064,Student 110064,18000,Pending
STU0110065,Student 110065,25000,Pending
STU0110066,Student 110066,25000,Pending
STU0110067,Student 110067,18000,Paid
STU0110068,Student 110068,25000,Pending
STU0110069,Student 110069,18000,Paid
STU0110070,Student 110070,18000,Paid
STU0110071,Student 110071,12000,Paid
STU0110072,Student 110072,12000,Pending
STU0110073,Student 110073,18000,Pending
STU0110074,Student 110074,25000,Paid
STU0110075,Student 110075,25000,Pending
STU0110076,Student 110076,18000,Paid
STU0110077,Student 110077,12000,Paid
STU0110078,Student 110078,18000,Paid
STU0110079,Student 110079,12000,Pending
STU0110080,Student 110080,12000,Pending
STU0110081,Student 110081,25000,Pending
STU0110082,Student 110082,18000,Paid
STU0110083,Student 110083,25000,Pending
STU0110084,Student 110084,18000,Pending
STU0110085,Student 110085,18000,Pending
STU0110086,Student 110086,25000,Pending
STU0110087,Student 110087,12000,Paid
STU0110088,Student 110088,18000,Pending
STU0110089,Student 110089,25000,Pending
STU0110090,Student 110090,25000,Pending
STU0110091,Student 110091,25000,Paid
STU0110092,Student 110092,25000,Pending
STU0110093,Student 110093,18000,Paid
STU0110094,Student 110094,12000,Pending
STU0110095,Student 110095,25000,Pending
STU0110096,Student 110096,18000,Paid
STU0110097,Student 110097,18000,Pending
STU0110098,Student 110098,12000,Pending
STU0110099,Student 110099,18000,Paid
STU0110100,Student 110100,12000,Pending
STU0110101,Student 110101,18000,Pending
STU0110102,Student 110102,18000,Paid
STU0110103,Student 110103,18000,Paid
STU0110104,Student 110104,12000,Pending
STU0110105,Student 110105,25000,Pending
STU0110106,Student 110106,25000,Pending
STU0110107,Student 110107,12000,Pending
STU0110108,Student 110108,12000,Pending
STU0110109,Student 110109,18000,Paid
STU0110110,Student 110110,25000,Paid
STU0110111,Student 110111,12000,Pending
STU0110112,Student 110112,25000,Paid
STU0110113,Student 110113,12000,Pending
STU0110114,Student 110114,25000,Paid
STU0110115,Student 110115,18000,Pending
STU0110116,Student 110116,18000,Pending
STU0110117,Student 110117,18000,Paid
STU0110118,Student 110118,25000,Pending
STU0110119,Student 110119,18000,Pending
STU0110120,Student 110120,12000,Paid
STU0110121,Student 110121,18000,Paid
STU0110122,Student 110122,12000,Paid
STU0110123,Student 110123,18000,Pending
STU0110124,Student 110124,12000,Pending
STU0110125,Student 110125,25000,Pending
STU0110126,Student 110126,12000,Paid
STU0110127,Student 110127,18000,Pending
STU0110128,Student 110128,12000,Paid
STU0110129,Student 110129,25000,Pending
STU0110130,Student 110130,12000,Pending
STU0110131,Student 110131,18000,Paid
STU0110132,Student 110132,25000,Paid
STU0110133,Student 110133,18000,Pending
STU0110134,Student 110134,18000,Paid
STU0110135,Student 110135,12000,Pending
STU0110136,Student 110136,25000,Pending
STU0110137,Student 110137,25000,Pending
STU0110138,Student 110138,12000,Paid
STU0110139,Student 110139,18000,Pending
STU0110140,Student 110140,18000,Pending
STU0110141,Student 110141,12000,Paid
STU0110142,Student 110142,18000,Paid
STU0110143,Student 110143,25000,Pending
STU0110144,Student 110144,25000,Pending
STU0110145,Student 110145,12000,Paid
STU0110146,Student 110146,12000,Paid
STU0110147,Student 110147,12000,Pending
STU0110148,Student 110148,18000,Paid
STU0110149,Student 110149,18000,Pending
STU0110150,Student 110150,18000,Pending
STU0110151,Student 110151,12000,Paid
STU0110152,Student 110152,12000,Pending
STU0110153,Student 110153,25000,Pending
STU0110154,Student 110154,18000,Paid
STU0110155,Student 110155,18000,Pending
STU0110156,Student 110156,18000,Paid
STU0110157,Student 110157,12000,Paid
STU0110158,Student 110158,12000,Pending
STU0110159,Student 110159,12000,Paid
STU0110160,Student 110160,18000,Pending
STU0110161,Student 110161,18000,Paid
STU0110162,Student 110162,18000,Paid
STU0110163,Student 110163,25000,Pending
STU0110164,Student 110164,18000,Paid
STU0110165,Student 110165,25000,Paid
STU0110166,Student 110166,12000,Pending
STU0110167,Student 110167,25000,Paid
STU0110168,Student 110168,12000,Pending
STU0110169,Student 110169,18000,Pending
STU0110170,Student 110170,25000,Paid
STU0110171,Student 110171,25000,Pending
STU0110172,Student 110172,12000,Paid
STU0110173,Student 110173,12000,Paid
STU0110174,Student 110174,18000,Pending
STU0110175,Student 110175,25000,Pending
STU0110176,Student 110176,18000,Paid
STU0110177,Student 110177,12000,Paid
STU0110178,Student 110178,12000,Pending
STU0110179,Student 110179,18000,Paid
STU0110180,Student 110180,12000,Paid
STU0110181,Student 110181,18000,Pending
STU0110182,Student 110182,25000,Pending
STU0110183,Student 110183,25000,Pending
STU0110184,Student 110184,25000,Paid
STU0110185,Student 110185,25000,Pending
STU0110186,Student 110186,25000,Pending
STU0110187,Student 110187,18000,Pending
STU0110188,Student 110188,12000,Pending
STU0110189,Student 110189,12000,Pending
STU0110190,Student 110190,12000,Paid
STU0110191,Student 110191,12000,Pending
STU0110192,Student 110192,18000,Pending
STU0110193,Student 110193,18000,Paid
STU0110194,Student 110194,12000,Paid
STU0110195,Student 110195,12000,Pending
STU0110196,Student 110196,25000,Paid
STU0110197,Student 110197,18000,Pending
STU0110198,Student 110198,18000,Pending
STU0110199,Student 110199,25000,Paid
STU0110200,Student 110200,18000,Paid
STU0110201,Student 110201,12000,Pending
STU0110202,Student 110202,18000,Paid
STU0110203,Student 110203,18000,Paid
STU0110204,Student 110204,18000,Paid
STU0110205,Student 110205,18000,Pending
STU0110206,Student 110206,18000,Pending
STU0110207,Student 110207,12000,Paid
STU0110208,Student 110208,18000,Paid
STU0110209,Student 110209,12000,Paid
STU0110210,Student 110210,18000,Pending
STU0110211,Student 110211,12000,Pending
STU0110212,Student 110212,25000,Paid
STU0110213,Student 110213,25000,Paid
STU0110214,Student 110214,25000,Pending
STU0110215,Student 110215,25000,Paid
STU0110216,Student 110216,25000,Paid
STU0110217,Student 110217,18000,Paid
STU0110218,Student 110218,18000,Pending
STU0110219,Student 110219,25000,Pending
STU0110220,Student 110220,18000,Pending
STU0110221,Student 110221,25000,Paid
STU0110222,Student 110222,25000,Paid
STU0110223,Student 110223,25000,Pending
STU0110224,Student 110224,18000,Pending
STU0110225,Student 110225,12000,Paid
STU0110226,Student 110226,25000,Paid
STU0110227,Student 110227,25000,Paid
STU0110228,Student 110228,25000,Paid
STU0110229,Student 110229,12000,Paid
STU0110230,Student 110230,25000,Pending
STU0110231,Student 110231,25000,Pending
STU0110232,Student 110232,25000,Pending
STU0110233,Student 110233,12000,Paid
STU0110234,Student 110234,18000,Paid
STU0110235,Student 110235,12000,Paid
STU0110236,Student 110236,25000,Paid
STU0110237,Student 110237,25000,Paid
STU0110238,Student 110238,12000,Paid
STU0110239,Student 110239,18000,Paid
STU0110240,Student 110240,12000,Paid
STU0110241,Student 110241,25000,Pending
STU0110242,Student 110242,25000,Paid
STU0110243,Student 110243,25000,Pending
STU0110244,Student 110244,25000,Paid
STU0110245,Student 110245,18000,Pending
STU0110246,Student 110246,12000,Paid
STU0110247,Student 110247,18000,Pending
STU0110248,Student 110248,25000,Pending
STU0110249,Student 110249,12000,Pending
STU0110250,Student 110250,25000,Paid
STU0110251,Student 110251,25000,Paid
STU0110252,Student 110252,25000,Paid
STU0110253,Student 110253,25000,Pending
STU0110254,Student 110254,18000,Paid
STU0110255,Student 110255,18000,Paid
STU0110256,Student 110256,18000,Paid
STU0110257,Student 110257,18000,Paid
STU0110258,Student 110258,18000,Pending
STU0110259,Student 110259,25000,Paid
STU0110260,Student 110260,12000,Pending
STU0110261,Student 110261,25000,Paid
STU0110262,Student 110262,12000,Pending
STU0110263,Student 110263,12000,Paid
STU0110264,Student 110264,18000,Pending
STU0110265,Student 110265,18000,Pending
STU0110266,Student 110266,18000,Paid
STU0110267,Student 110267,18000,Paid
STU0110268,Student 110268,18000,Paid
STU0110269,Student 110269,12000,Paid
STU0110270,Student 110270,12000,Pending
STU0110271,Student 110271,18000,Paid
STU0110272,Student 110272,12000,Pending
STU0110273,Student 110273,25000,Pending
STU0110274,Student 110274,18000,Paid
STU0110275,Student 110275,12000,Pending
STU0110276,Student 110276,18000,Pending
STU0110277,Student 110277,18000,Paid
STU0110278,Student 110278,12000,Pending
STU0110279,Student 110279,12000,Paid
STU0110280,Student 110280,12000,Pending
STU0110281,Student 110281,18000,Pending
STU0110282,Student 110282,25000,Pending
STU0110283,Student 110283,18000,Paid
STU0110284,Student 110284,25000,Paid
STU0110285,Student 110285,25000,Paid
STU0110286,Student 110286,12000,Paid
STU0110287,Student 110287,18000,Paid
STU0110288,Student 110288,18000,Paid
STU0110289,Student 110289,18000,Pending
STU0110290,Student 110290,25000,Pending
STU0110291,Student 110291,18000,Paid
STU0110292,Student 110292,12000,Pending
STU0110293,Student 110293,18000,Paid
STU0110294,Student 110294,25000,Pending
STU0110295,Student 110295,25000,Paid
STU0110296,Student 110296,18000,Paid
STU0110297,Student 110297,18000,Pending
STU0110298,Student 110298,12000,Pending
STU0110299,Student 110299,18000,Paid
STU0110300,Student 110300,18000,Pending
STU0110301,Student 110301,18000,Paid
STU0110302,Student 110302,25000,Pending
STU0110303,Student 110303,12000,Pending
STU0110304,Student 110304,12000,Paid
STU0110305,Student 110305,12000,Paid
STU0110306,Student 110306,25000,Paid
STU0110307,Student 110307,18000,Pending
STU0110308,Student 110308,25000,Paid
STU0110309,Student 110309,12000,Pending
STU0110310,Student 110310,25000,Pending
STU0110311,Student 110311,18000,Paid
STU0110312,Student 110312,18000,Paid
STU0110313,Student 110313,12000,Paid
STU0110314,Student 110314,25000,Paid
STU0110315,Student 110315,12000,Paid
STU0110316,Student 110316,25000,Paid
STU0110317,Student 110317,18000,Paid
STU0110318,Student 110318,25000,Pending
STU0110319,Student 110319,12000,Paid
STU0110320,Student 110320,12000,Paid
STU0110321,Student 110321,25000,Pending
STU0110322,Student 110322,25000,Pending
STU0110323,Student 110323,25000,Pending
STU0110324,Student 110324,25000,Paid
STU0110325,Student 110325,25000,Paid
STU0110326,Student 110326,25000,Pending
STU0110327,Student 110327,18000,Pending
STU0110328,Student 110328,12000,Paid
STU0110329,Student 110329,18000,Paid
STU0110330,Student 110330,12000,Pending
STU0110331,Student 110331,18000,Pending
STU0110332,Student 110332,18000,Paid
STU0110333,Student 110333,25000,Pending
STU0110334,Student 110334,25000,Paid
STU0110335,Student 110335,12000,Paid
STU0110336,Student 110336,12000,Pending
STU0110337,Student 110337,18000,Pending
STU0110338,Student 110338,12000,Pending
STU0110339,Student 110339,25000,Paid
STU0110340,Student 110340,18000,Pending
STU0110341,Student 110341,18000,Paid
STU0110342,Student 110342,12000,Paid
STU0110343,Student 110343,25000,Paid
STU0110344,Student 110344,18000,Pending
STU0110345,Student 110345,18000,Pending
STU0110346,Student 110346,25000,Paid
STU0110347,Student 110347,18000,Pending
STU0110348,Student 110348,18000,Paid
STU0110349,Student 110349,18000,Paid
STU0110350,Student 110350,12000,Pending
STU0110351,Student 110351,25000,Paid
STU0110352,Student 110352,18000,Paid
STU0110353,Student 110353,18000,Pending
STU0110354,Student 110354,25000,Pending
STU0110355,Student 110355,12000,Paid
STU0110356,Student 110356,18000,Pending
STU0110357,Student 110357,25000,Pending
STU0110358,Student 110358,25000,Pending
STU0110359,Student 110359,12000,Pending
STU0110360,Student 110360,25000,Paid
STU0110361,Student 110361,18000,Pending
STU0110362,Student 110362,18000,Pending
STU0110363,Student 110363,18000,Pending
STU0110364,Student 110364,25000,Paid
STU0110365,Student 110365,25000,Pending
STU0110366,Student 110366,18000,Pending
STU0110367,Student 110367,12000,Paid
STU0110368,Student 110368,18000,Paid
STU0110369,Student 110369,12000,Paid
STU0110370,Student 110370,12000,Pending
STU0110371,Student 110371,12000,Paid
STU0110372,Student 110372,18000,Pending
STU0110373,Student 110373,25000,Pending
STU0110374,Student 110374,25000,Paid
STU0110375,Student 110375,25000,Paid
STU0110376,Student 110376,18000,Paid
STU0110377,Student 110377,25000,Pending
STU0110378,Student 110378,18000,Pending
STU0110379,Student 110379,12000,Paid
STU0110380,Student 110380,25000,Paid
STU0110381,Student 110381,18000,Pending
STU0110382,Student 110382,12000,Paid
STU0110383,Student 110383,25000,Pending
STU0110384,Student 110384,12000,Paid
STU0110385,Student 110385,12000,Pending
STU0110386,Student 110386,18000,Paid
STU0110387,Student 110387,12000,Pending
